lnPNL
5.975277307523637
5.9527314350980145
5.930123916687387
5.907467442819847
5.8847738957209055
5.8620546051767475
5.839321046097224
5.8165832731320695
5.793851516782345
5.771135379451431
5.748443771617668
5.725785454325062
5.703168463364329
5.6806002767541415
5.658088293343548
5.6356394709613635
5.613259911522653
5.59095559210065
5.568731881676681
5.546594318477
5.524547571308428
5.502595732216436
5.480743339228413
5.458994017465402
5.437351184113723
5.415818102620144
5.394397543281962
5.373092292811887
5.351904619460079
5.33083647754492
5.309890177540253
5.289067125802449
5.268368879069739
5.247796656497601
5.227351629341131
5.207034611959271
5.186846669378236
5.166788342057748
5.146859800775893
5.127061745937622
5.107394574595367
5.087857870802708
5.068452280894348
5.049177025222626
5.030032684443326
5.011018360877622
4.9921340075755
4.973379254917658
4.9547535378480605
4.936256382037131
4.917887140707186
4.8996452913028214
4.881529946511616
4.863540533345064
4.845676438742368
4.827936385762089
4.810319799402798
4.792825716713564
4.775453409607309
4.758201879065975
4.7410699893857045
4.724057073749778
4.707161831704223
4.690383717605786
4.67372114153602
4.657173692248545
4.640740008084951
4.624418918255163
4.608209502251327
4.592110947973269
4.576122126307682
4.560241815393983
4.544468790712694
4.528802507006031
4.513241435252338
4.497784939681271
4.482431849691016
4.467180962870673
4.452031378134887
4.436982009196152
4.422031742896691
4.407179646098764
4.392424862131986
4.377766154839683
4.3632028665475255
4.348733537176066
4.33435756912388
4.320073801422696
4.305881320071843
4.291778945943039
4.277766152729202
4.263841578737346
4.250004739111081
4.236254305917104
4.222589386113218
4.222589386113218
3.2209155071842037
2.5498960806169833
2.046432526841144
1.6435265243188883
5.986761069682321
5.964215216689916
5.941607709424283
5.918951248679108
5.896257722515648
5.873538426003924
5.850804886984538
5.828067139705591
5.805335370532306
5.78261923995917
5.759927664432219
5.737269344069846
5.714652357612425
5.692084188940051
5.66957220977761
5.647123406661559
5.624743853126001
5.602439536106207
5.580215838485309
5.55807831423525
5.536031562802042
5.514079710241073
5.492227332120572
5.470478008695949
5.4488352065216565
5.427302118054783
5.4058815856854885
5.38457634078013
5.363388665447224
5.342320541151647
5.321374252947725
5.300551218678915
5.2798529935603975
5.259280758968427
5.238835729566134
5.218518718593698
5.198330813049875
5.178272473033171
5.1583439626392416
5.138545912378307
5.11887873671502
5.09934205492522
5.07993648588528
5.060661208606676
5.04151690784949
5.022502569035108
5.003618226327572
4.984863493497568
4.966237787277415
4.947740635170041
4.929371395147669
4.911129578201335
4.893014226659725
4.875024813227557
4.857160705972455
4.839420670529265
4.821804090134228
4.804310040383495
4.78693771692346
4.769686220773842
4.752554322659366
4.735541435752146
4.718646183136869
4.7018680815355465
4.685205524815476
4.668658051289841
4.652224361679725
4.635903308734748
4.61969390059214
4.603595356102447
4.587606541783837
4.5717262307443285
4.555953228439765
4.540286921079415
4.524725861742013
4.509269408690182
4.493916282097611
4.478665445006447
4.4635158437883495
4.448466491378923
4.433516218912922
4.418664137371236
4.4039093702029435
4.389250664955826
4.37468736444672
4.360218072022746
4.345842132750218
4.331558330460517
4.317365873348758
4.30326349984355
4.289250683685398
4.27532617009315
4.261489313393695
4.2477388872273085
4.234073976253075
4.234073976253075
3.2324005725820886
2.561381419165684
2.0579180936074892
1.65501228853697
5.998244709711381
5.975698887923736
5.953091390398106
5.930434942102941
5.907741422325531
5.885022130971962
5.862288599071809
5.839550880886721
5.8168191034362975
5.794102984748212
5.771411443183645
5.748753118943315
5.726136133520874
5.703567998767
5.68105602637369
5.6586072391338185
5.636227677097908
5.613923365110151
5.591699688225559
5.569562196368653
5.547515437148142
5.525563581243737
5.503711218756412
5.481961891981835
5.460319124386855
5.43878602229033
5.417365524099317
5.396060273094572
5.374872594991568
5.353804496419486
5.332858215453398
5.312035203482369
5.291336995869224
5.270764749856665
5.25031971892684
5.230002724564795
5.209814857326883
5.189756494847732
5.169828025317086
5.150029980675982
5.130362791176136
5.11082613285381
5.091420574876645
5.072145293072405
5.05300101372105
5.0339866657162915
5.015102336333011
4.9963476176096435
4.97772193054972
4.9592247801683556
4.940855548871014
4.922613760813728
4.904498403995871
4.886509001672218
4.868644859393971
4.850904844768489
4.83328827757955
4.815794268218961
4.79842192596316
4.781170452353211
4.764038551281461
4.747025686536335
4.7301304318123165
4.7133523397212125
4.6966898144082165
4.680142308041732
4.663708610182407
4.647387590866868
4.631178213272547
4.615079670935925
4.599090850795156
4.583210525518717
4.567437567607151
4.551771219863712
4.536210179776121
4.5207537703532745
4.505400606851374
4.490149814243514
4.475000197181756
4.459950856354079
4.445000594867528
4.430148525586118
4.415393787850535
4.400735086694019
4.3861717545607615
4.371702506237094
4.357326604421578
4.343042777760631
4.328850328801922
4.314747956861332
4.30073511673264
4.286810665498811
4.272973791372116
4.2592233669655375
4.245558484137063
4.245558484137063
3.243885547832078
2.57286667422151
2.069403586300184
1.6664979886159301
6.009728226721736
5.987182444089071
5.964574956189548
5.941918518823074
5.919224994674602
5.89650571827141
5.873772182414966
5.8510344957269815
5.82830271513262
5.805586611229288
5.782895103779382
5.760236776072776
5.73761979015711
5.715051700197968
5.692539737006052
5.670090962292444
5.647711381907048
5.6254070766272335
5.603183426268731
